8948, 1866, -4313, -9677, 8276, 7032, -4251, 2195, -9161, 3927, 7932, -8583, 765, -9421, -9605
9697, 8516, 4268, 2351, 4169, 6474, 8941, -995, -2368, 7058, -2330, 6633, -4184, -3580, -188
-3472, -7269, -3843, 9340, -1913, -3279, 4252, -861, 2368, 2288, -2616, -8475, 5210, 8382, 2128
8184, 1831, -3269, 7056, -3536, -4733, -5371, -8136, 3427, -2674, -3587, -2220, -8296, -729, 1916
3626, 4300, -8958, 8835, 3239, 9622, 5850, 3939, 8788, -3053, 7583, -6198, 2996, -5790, -6541
5879, 355, -7578, -7307, -4275, 9597, -3224, 5561, -596, 41, -9559, 2697, -9481, 6886, 1809
-7299, -5864, -880, 3526, 4236, 5236, -1134, -1657, -1202, 9291, -1444, -8791, 1240, -1581, 4314
-1369, 521, -7459, -8757, -2170, -9090, 4006, -8870, 5263, -196, -5245, -1094, -221, -4159, 6805
-2377, -8318, 6595, -2054, 4864, 8564, -7700, 2999, 7470, 6902, 5091, -1113, -104, -8174, 7609
7981, -4878, 2821, 8714, 8184, -5208, 1622, 420, 1273, -2822, 2161, 969, -3779, 699, -578
-191, -2648, 5430, 6128, -2941, -6974, 1550, 8004, -871, 1905, -2594, -4395, 7111, 7527, 4607
-1607, 1246, 4953, -5231, 4307, 2165, 4046, 4095, 5060, -841, 2187, -8549, -2577, 4893, 8742
536, -142, -2541, 2816, 4703, 4160, -3026, -8476, 2026, 6754, -9048, 9710, 2804, -65, -6836
-3547, -1360, 333, 6490, 4252, 4438, -6196, 8443, -983, 235, -8121, 5725, 9884, 3148, 7120
9594, 1266, -5170, -2519, -4961, -4863, -9720, -952, 8458, -7254, 9638, -1139, 5940, -1113, -9344
-8729, -9920, 3846, 9951, -4482, 21, -8748, -2783, 3196, -4218, 5469, 969, 6008, -3932, -9416
5317, -7619, 3638, -8203, 9154, 7737, -115, -6256, 6815, 1865, -7186, 606, 2953, 8129, -1963
4857, -4189, -5101, -1981, -2004, 6677, 2671, 8121, 4584, 1275, -149, 99, 1326, 6702, -6806
-4096, 2965, -7828, -7349, -9519, -7153, 2221, 9564, 3107, 2642, 9223, 9989, 199, 5017, 6752
-2617, -8850, -292, -467, 9066, -8589, -4171, 4686, 5419, 5817, -4830, -6836, 4958, -1042, -9811
-8149, 8181, 2524, 1120, -2746, 6495, -4928, -1625, -9629, -8578, 428, -3371, -6496, -102, 0
-6929, -8206, -19, 624, -3922, 7584, 6004, 171, -8892, -8087, 706, -5240, 5055, -3630, -6862
-1617, 889, 7453, -4883, -6903, -5437, 3355, 6826, 1463, -2773, 3230, -657, 3879, -925, 4114
-3206, 4653, 4039, 3072, -3212, 1099, -5124, -3625, 2196, 4234, 46, -5140, -7824, -3894, 4148
4275, -8120, -1244, -2827, -9982, -9652, 4577, 8027, -2318, -8623, -170, -6395, -2680, 1481, 1868
3589, 6451, 9243, -4366, -8055, -53, -8567, -694, -7769, -5863, -1294, -9645, 8012, -2523, 3444
6635, -5742, 7805, -2842, -8598, 867, 7511, 7508, 9854, 5675, -4718, -1399, -1534, 7180, 6065
-8144, 5684, 954, -731, 5788, -4883, 4073, 6674, -2897, 9045, -1809, -4638, 6842, -7257, 257
-9027, 626, 1374, -5428, 3458, -6170, -6358, -5552, -4167, -1288, -6181, 1323, 6237, 4557, 4202
7643, 6219, 7655, 4447, -810, 3578, -9113, -3943, -7910, 2156, 8919, -9279, 8234, 4863, 1311
1735, 3444, -5913, 4295, 8650, 8002, -5089, 941, -1302, -8751, 7273, 189, 7683, 1838, -393
-515, -8638, 5481, -5336, 1031, 3027, -7422, -2457, -1367, 9849, 577, -7583, 2818, -3863, -544
262, 636, -8038, 9207, 427, -5172, -9010, -4531, 7424, 1865, 2618, 3881, -8918, -4796, -7784
-170, -3876, -9602, 319, -1833, 5998, 3848, -963, -1467, 9601, 3748, 4784, 1893, 8048, 8569
4861, 8924, -5450, -8363, -273, 9601, -3236, 7584, 163, -1126, -7292, 3220, 5208, 9867, 7770
-9417, 8460, 3241, -8047, -9703, -6999, -4596, -4855, 2375, 3598, 5069, -7871, 5598, -8306, 9974
4382, 4153, 6732, 3603, -1, 1203, -9221, 5004, -5766, -2567, 5737, 3253, -4433, -9135, 2518
4998, 4161, 6166, -5028, 4464, 2806, -1457, 3093, 9216, 4902, 5709, 3427, -2654, -8014, -2566
-8385, -9405, 9829, -9061, 7286, -6691, 4657, 6431, -5157, 1671, 8360, 9093, -9169, 979, -1477
-7922, 6893, 856, -8105, -5425, 7699, 77, 6549, -2597, 157, 9187, 6402, -8357, -8792, -9840
4221, -6551, -5934, 9737, -8473, 7207, 7756, 9684, -229, 2985, 873, 4794, -9507, 5867, 1332
-1332, -956, -3519, 1988, 3056, -7492, -4265, 7959, -8648, -2299, 2947, 2066, -9910, 8320, 3061
7572, -6206, -9419, -206, 1421, 9826, -8556, -3799, 5138, -8135, -1009, -8859, -5691, 6990, 871
6468, 5274, 2043, -7342, -803, 6689, 707, -9063, -9368, 140, 9640, 867, -6494, -7260, -1792
9360, -6650, -9903, 1060, 9745, -9333, 100, 6271, 8364, 2887, -174, 8179, 9123, -5523, -3298
-127, 229, -8125, -8509, 3863, -3288, -494, -1508, 2691, 2959, 7608, 1717, -1530, 5905, 8910
2508, -3802, -496, -4310, 4047, -3311, -4414, -7482, 1857, -6267, -5860, -4404, 611, 3581, -8718
8023, -4870, -9732, 8308, -2046, 2538, 2980, 6544, 2483, -1958, 5532, 3542, -5011, -3019, -4894
9647, 3861, -410, -9761, 7682, 8729, 6814, -467, 1265, -3188, -6710, -2951, 8212, -9725, -4098
-2396, -4897, 1448, 7474, -3810, -8386, 8176, 6116, -6630, 9873, -6469, 8288, -5817, -7995, -5071
-5128, 802, 1749, -5657, -8470, -7360, -6469, 5542, -8263, 8330, -735, -9181, -1310, 6360, 4596
-7045, -2571, -2152, 7943, -8993, 7188, 2394, 9400, -5869, -6887, 3807, 7997, -3060, 7659, -5647
6604, 3131, -5705, 6882, 4788, -1512, 1368, 8705, -2298, -4983, -5251, -1466, 458, 364, -8340
-1287, -5177, 2704, -7425, -3169, 5553, -5375, 3628, -6189, -6802, -3089, 3549, -3828, -9878, -7198
4929, -4390, 8142, -3811, -1984, -2958, 4791, -9384, -9442, -1383, 6136, 9244, 1843, 8945, -5622
-1396, -3804, -8990, 6201, -2228, 3350, -7735, 336, -8806, 88, -5245, -7403, -1364, -283, -9052
-2588, 4823, -9598, -8852, 4341, 7815, 4119, 1160, -556, 9826, -7871, 5533, 8154, -3921, -1480
563, 9823, 5501, -7574, -7926, 6067, -3343, -4120, 721, 6089, 4774, 4235, -9313, -9615, -3216
-487, -4040, -9052, -1209, 6303, 8530, -934, 8588, -4394, -3817, -16, 3930, 7644, -5226, 8902
6469, 6381, 5064, 1387, 488, 6594, -3584, 7310, 2742, 1077, -8966, -6406, -1992, 4362, -1055
6763, 3295, -1720, 6628, 5583, 6257, -4007, 8168, -9982, -8346, 5125, 4221, 9641, 1448, 8357
-6474, -6720, -7050, 9997, 1998, -2731, 6502, -1013, -8682, -4038, 2312, -1660, 1815, 178, 5628
-4219, -4181, 1057, 6369, 8325, 785, -3846, 7737, -2325, -6434, 8080, -2135, -5346, -9774, 3916
4529, -1752, -7666, 2381, -6833, 6464, 2816, -2023, 2361, 6421, -5340, -6037, 6168, 6534, -4119
-9850, -871, -1341, -8698, 1069, -8020, 921, -3029, -9162, 4941, -3476, -312, 4901, 977, -6007
-1114, 3808, -6722, 1560, -6275, 3150, 1398, -317, 3942, -4615, 1002, 8347, 1684, 6904, 6047
-5876, -7914, -2820, -6302, -266, 3910, 5654, 4377, -4562, -2871, 9731, -4906, 8653, -3622, 7364
4821, -8453, 4336, 8460, -5268, -4827, 2701, 7648, 3546, 9002, 5014, 6907, 1326, -5911, 4482
8924, 7329, 1970, 8641, -284, 8275, 5235, -6205, -303, 3147, -4779, -2967, 3929, -8112, -2125
3212, -7581, -6245, 7252, -7352, 8089, 1895, 2303, 8575, 5493, -1467, 5336, -3353, 7167, 2240
-2399, 2441, -762, -7283, 8891, 1298, -569, -5105, -9669, 7973, 5450, -5526, 3047, -4978, -1052
1491, 9261, -3252, 6820, 4696, 2912, -4473, 9951, -8067, 6415, -5184, -2174, -6803, 7475, 956
-4285, -7904, -4327, 682, -5403, -1246, -765, -2313, -3335, -3583, -7356, 9945, -5037, 6309, 3476
-4353, 5948, -4469, 3826, -493, -6189, -3103, -3286, -7215, -7636, 3639, 1100, 6602, 8414, -2827
2889, 9239, -8266, 7961, 1633, -3122, -2775, 91, 5259, 8525, -8270, 3481, -6535, -616, 6836
-6931, -1885, 1386, -502, 831, -9109, 8304, -2585, -2139, 8072, -8551, -574, -8667, 1797, 1401
-3812, -7653, -8298, -7751, 6796, 1899, -5124, 9754, -2129, -8565, 8020, 4485, 2247, 3631, -3409
-4698, -6386, -5663, 3684, -7888, -4015, 4894, -5640, -9859, -6512, 5173, -4169, -8912, 4037, 6614
-9253, -6706, 9977, -7032, 2162, 2208, -3761, 3280, 533, 674, 1279, 8981, 3513, -9308, -6677
-6042, -8298, -2078, 8085, 2847, 4005, -6834, 3992, 6115, 8538, -2482, -8720, 6464, 4965, 4274
-5785, 2957, -8909, -3039, 6408, 1928, 4578, -5118, 3816, 1959, 3195, -2349, -5515, -7539, 6492
-8154, -2310, 7030, 4219, 1625, 2440, -2556, -6765, -7922, 604, 3991, -3529, -2086, -3682, -3087
-7073, 1170, 8520, 5251, -9877, -2388, -4381, -3004, -1639, 5556, 9063, -8654, 4582, 7982, -1063
7278, -6982, 5600, -9878, -2341, -3016, 1904, 3342, -6080, -6024, 2016, -8777, 7851, -9647, -3390
651, -6092, 4603, 2083, 3634, -8824, 2346, -6448, 8127, 3910, -300, 3217, 5978, 9975, 5721
7022, -2894, -3668, 4731, 384, 9134, -6513, -7810, -6996, 6305, 3868, -7343, 4907, -5999, 4351
1252, 317, -8705, -2960, 6688, -9476, -4324, 266, 7516, 848, -522, 9162, 3342, -6468, -8336
9176, -1647, 542, -3536, -7094, 5624, -7634, 9958, -7310, 2579, -6316, -4020, 6387, 8349, -1230
-4892, -1954, 9359, -8788, 4715, 904, 2694, -1810, 7270, 2019, 5887, 5786, 4275, 7469, -3957
2996, -8160, 2965, -2993, 7090, -8692, 921, 555, -6985, -7511, -2572, -6536, 9245, 6674, 5505
-9326, -6653, -3980, -7268, -5907, -5487, 7988, -8546, -4268, -9335, -2090, 9692, -1505, -9079, 6162
-3910, 7548, -9816, 7426, -8668, 2981, 6306, 8340, 6925, -8941, -5567, 2296, 6621, -3536, 8735
-2974, 4320, 8579, -1304, -2951, -3505, 1443, 7641, -871, 2826, -539, 4948, 7033, -9888, -1314
5063, 5008, -435, 4050, -9256, -7384, 7947, -912, -5463, 2016, 3847, -2189, -4884, 4222, 4252
-363, 7890, 3087, -3605, -5119, -2129, 3375, 7944, 4676, -6736, 1337, 6206, -9631, 1213, -831
-5278, 6719, 8692, -2852, 2049, -4952, -5667, -5605, 1790, 6486, -6029, 8006, 1751, -2400, 6571
-1304, 7048, -3763, 1942, 5536, 6468, 9768, -7144, -4636, 7934, -6480, -2335, -548, -7212, -2880
-481, -892, -4088, 3004, -6014, -4914, -6159, 9209, 9654, 2399, -7349, 9634, 1828, -9310, -5174
14, -8902, 9237, 1013, 8838, 9724, -4556, 1517, 796, 6351, 5664, -4166, 7160, -1272, 5295
-5613, 1870, -4922, -5400, 2668, -8852, 6266, 2996, 2249, -6815, 1580, 1472, 4269, 491, -757
9317, 6212, -9615, -1405, 5532, -8359, -8129, 3213, 3781, -2214, -8825, -633, -5621, 5067, 5621
-7489, 7660, -8844, -9738, -6565, -6916, -9538, 6619, -9153, -4311, -408, 3009, 4149, 8488, 6674
-9211, -587, -5530, 9376, -2724, 8745, 5455, -3706, -3636, -2153, 5003, 2377, 9297, 844, -7859
140, 5743, 4261, -7548, 3185, -3111, -999, 7940, -2813, -5091, 2722, 6636, 2799, -2597, 8820
4689, -7171, 802, -9895, 7064, -6324, -3005, -698, -9868, 3503, -5792, 8746, 9322, 9157, -6285
7546, -4383, 1410, -8617, 6015, -5473, -6025, -5952, 1561, -9229, -5805, 6856, 3320, 2059, 7706
9893, 5618, -7552, -2774, 7977, 6410, -3120, -8987, 9715, -9591, -7277, 8560, 7376, 3289, 3820
7557, -5167, 6739, -9507, 8932, 9058, 4690, -5590, -6252, -923, -259, -9997, 1721, 393, -2836
-1634, -9414, -3007, -914, -6389, 8903, 203, 1708, -9635, 786, -8215, 1235, 8446, 8033, -3836
-4410, 4693, -2116, -2887, -1300, 4722, -6603, 6950, -725, 8236, -3174, -3302, 5052, 3059, 9841
8527, -6908, -4410, 4062, -2158, -9379, -1293, -3120, -8403, 8371, -1766, -8586, -9269, -7705, 6845
5145, 8335, 5502, 7435, -7626, -7564, 9339, -5259, -9412, -5146, -2372, 196, -4494, -957, 3467
1186, 8953, 9257, 7364, -4702, 5791, -9741, 8603, -2732, 7920, 5208, 1566, -3831, -3633, 5727
-7862, -3886, -769, -7861, 291, -7399, 2458, -7563, -3419, 4890, -1695, 8885, 222, 9717, -6818
6160, -8739, 7701, 4786, 7467, -2002, 6605, -6383, -2098, 5630, 3795, -4428, -2879, -6536, 8944
175, -6308, -3634, -5449, -1010, -2221, -65, 8581, 4806, -507, 2201, 8803, -2654, -9298, -240
-7881, -6377, -2640, 1684, 5089, -5427, 4197, -5472, 3039, -6910, 624, -2980, -7496, 7437, -6420
-9996, 7676, -3346, 5821, 3456, 8197, -4476, -1708, -5244, 8200, -6045, -4430, 4972, 1234, 9635
8972, -4122, 8624, -4340, 5027, -616, 9176, -1255, -1448, 3186, -8250, 8306, 9145, 8670, 5144
-7008, 2653, -842, 5112, -7625, 1591, -5451, 9634, -1081, 5559, -4262, 9770, 496, -6532, 5623
7936, 6245, -4184, 9615, -4776, -7265, -6915, -7571, -4535, 2760, 4152, -6209, -6402, 8535, 6006
7347, 999, -883, -2139, -5532, -8859, 5849, -7370, -7855, -1331, -3518, 6397, 5272, 8500, -2323
-5829, -5043, -4464, 4303, 8169, -3355, -6599, 649, 3044, -3519, -5768, 4388, 3209, 868, -8820
5357, 4146, 566, -172, -4528, -8928, -6138, 8893, -7882, -7647, 1925, -7379, 9476, -2431, 5933
-1280, 5442, 8691, -2669, 472, -1374, -2644, 9079, -9145, 7222, -4975, 4704, -9089, -4303, -9003
6985, -3585, 9968, -5358, -5043, 5773, 8638, 3512, 2150, -2067, 2774, 8494, -3931, 8039, 2846
1788, -5230, 2599, -2054, 2884, 9154, -4602, -9192, 6542, 3212, -8794, -1172, -2143, -9043, 2202
-6266, -7732, 9056, 9030, -4380, 8573, 3015, -7454, -9383, -4526, 228, 2139, -9107, -5590, 9527
7020, -3219, 1831, 273, -6557, 6356, -4161, 7303, -6096, -5217, 9139, -9682, 222, 5274, -2893
-9518, -554, -3265, -8578, -9223, -3977, 3738, 6774, 5955, 9872, -510, 5586, 8601, -976, -6484
-7730, -6732, -8592, 6100, -8820, 4928, -846, 2906, 5775, 4854, 2160, -8519, 7509, -9407, 5334
9485, 3570, -578, -7826, -8947, -7044, -5003, 3887, 3321, 8306, -4623, 4060, -2649, 6267, -7047
6105, -2645, -3916, -8046, -6609, 7564, -4508, 3516, 6511, -716, -2933, -2991, -9230, 432, -6046
-1134, 8177, 6913, 2002, -1482, -5997, 5692, -2540, 908, -8077, -3189, 8346, 8996, -903, -8917
801, 3104, -3753, -7658, 1364, -8183, -5937, -4735, 6658, 7852, -8031, -3843, -154, -6115, -536
768, 9028, -7990, 946, -7238, -4485, -7152, -2275, 3141, 5232, 7566, -924, -4501, 2391, -5909
8289, -4603, 3550, 7018, -7515, -5702, 7265, 511, -353, -1934, -6919, -1621, 5883, 256, 2770
5818, 6415, 8318, 8185, -8306, -9453, 6521, -2845, -1265, 7103, -6327, -4445, -4114, -8059, 480
-3814, 6101, -2908, 3978, -9419, -1798, -3711, 895, 4371, 7712, 1353, 7886, -980, 3275, -1919
7920, -2499, 2141, -314, 9524, -2279, -5018, -2719, 4531, -5564, -2993, 6775, -8147, 2810, 5813
-4228, -4759, -1236, 6175, -997, 7725, 8524, -471, -4448, 6684, 2581, -2374, -2513, 9935, 5950
-6894, 1437, 6548, -8319, -5323, -889, 1598, -5910, 8468, 1625, -2730, -4610, 1739, -8052, -1363
8314, 1655, -5493, -5436, 2620, 736, -9416, 78, -8204, -9487, -5224, -1395, -7944, -4649, 4886
6534, -6750, -442, 9181, 2081, -1237, 4781, 9339, -7713, 5220, -7937, 4506, -2784, -4199, 1617
-1040, -7551, 8515, 9975, -6187, 5843, 8240, -4199, -3544, 3705, -6594, 8412, -2645, -6491, -1729
6701, -7977, -2526, 5017, 9099, -1503, 8323, 2680, 1603, -6521, 8640, 2736, -9222, 9003, 8285
1789, 2274, 919, -954, 1132, 3102, -8008, -9174, 8340, 5286, 6755, -7312, 8866, -50, -5510
-97, -580, 9624, 5539, 81, 2212, 9750, -7487, 2586, 922, -6453, -5937, 4123, 343, -9731
1041, -4622, -972, -9688, 9363, 3378, 3585, -2877, 5697, -9282, -6577, -4071, 504, -2283, -5524
9062, -4010, -3246, -6773, -5514, -3486, -629, -3292, -6160, -3062, -5036, 9134, -5720, -3032, 8722
2384, -7355, -8230, 6407, -2683, -4635, -6460, -831, -7056, -4803, -1966, 6042, -4061, -518, 2286
7918, -964, 3152, 781, 1110, -9765, -3810, 9582, -8211, 6724, -7711, -7511, 1398, -3892, 8214
-7354, -6556, 7458, 5842, -292, -2437, -6864, 3685, -865, 3206, 1041, 3900, 2739, -6776, 466
2535, 1209, -1501, 4250, 2416, -8783, -3837, 8460, 9552, 8901, -1628, 1696, 8795, 647, 3589
-1586, -2823, -4041, 9625, 6944, 5709, 685, -3219, 3808, -6493, 6976, 7998, -4018, 6477, -6672
-6504, 8206, -1257, 2628, -3640, 2259, 3318, -4881, -3610, -1133, -3487, -4696, 4888, 2576, -753
80, -3570, -5143, -6596, -7153, 138, -1836, 9781, 568, -8432, -7126, 8743, -4316, -4281, 4287
1561, -4592, 7728, 6631, -9674, 6389, -614, 8833, -8556, -9659, -5140, -7638, -5727, 673, 7817
3299, 3858, -3449, -4748, -7790, 6870, 7808, 3235, -2126, -8448, 4267, -9614, 7397, -1963, 7054
1956, -9887, 541, -4946, 2199, -1497, -4699, 7027, -2868, 9508, 794, -2741, -1265, 3169, -2756
-3615, -3086, 6123, -5778, -3720, -6923, -1018, 1804, -3083, -4224, -7435, -930, -7340, -9197, -5502
8376, -8481, -6920, 2999, -9870, -3928, 8257, 5323, 2524, -8178, 1369, 2169, -9076, 948, -4756
-4319, -6098, -889, -6665, -3251, 632, -2425, 1827, 9113, 3870, -3551, -9773, 6496, 7750, -1918
-2205, -9066, 8033, -6044, -2476, -2282, 3555, 4474, -5905, -9330, -3739, 8283, 8488, 9435, 2862
3470, 3795, 3026, 1539, -3116, -8440, 9091, -531, -7368, 8654, -5763, -5675, -9254, 3725, -7945
-1298, 4263, -6993, -2579, 7576, -5483, 1901, 9178, -1000, 1204, -484, 2377, 8539, -5385, 6367
-5679, 1055, -2734, 7995, 8229, 4371, -2237, 1352, 2748, 7435, 6770, -3919, -7085, 2331, 5399
9996, -5280, -6557, 374, 2031, 491, -6322, -312, 3172, -3616, 2083, 9299, -3613, -1124, 1139
8522, -687, -3217, -2334, 1337, -331, 3171, 2244, 2929, -8077, -4682, 8977, 9704, 732, -9207
-2820, 3840, -5678, -8532, 4314, 8486, -3305, 8084, -7106, -8784, 3676, 2080, 7454, 1243, -945
-2013, 4856, 8931, 3840, 3019, 9894, 5745, -4595, -7523, 8674, -9899, 5574, -365, 1783, -1717
-4545, 3309, 7739, 4431, -5455, -5083, -3311, 5398, 1650, -5349, -8351, 3477, 5511, -70, -9915
-661, 846, 5004, -8400, 8810, -4759, -8074, 4711, 878, 348, -458, 5097, -1655, -7505, 1769
-5225, -448, -4498, 3477, 5263, -800, 6142, 6444, 2359, -6347, 7177, 5477, -439, 8657, 3465
-7008, 6885, 1022, 5348, 7432, 6477, 5911, 9139, 7928, 8086, 938, -8251, -6576, 3067, 7296
-4128, 6888, 5017, 3543, -6961, 6327, -3897, 376, 503, -5601, 9388, 4248, 6485, 3267, -7025
8449, 6973, -7064, 2909, -4214, -9963, -6482, 2389, 1513, -2649, 9910, 1082, 9140, -2869, -9340
-7878, -1, 8988, 2457, -7128, 74, 2954, -9619, -6609, 4414, -5541, -4137, -3596, 3576, -1753
8735, 1349, -346, 2690, 5560, -4018, -195, -5682, 9856, -5501, 7068, 2177, -7888, 4146, -7191
1305, 4553, -9692, -9682, -786, 6199, -8269, 4830, 2243, 1785, 2224, -9481, 4345, -1431, 7225
1548, -9341, 2689, 2957, -8639, 3873, 1849, 3995, 4991, -5424, -8121, -7770, -8223, -2755, -6291
6708, 8892, 2928, -175, -7650, -8408, 6510, -949, -6958, -5382, 5898, -2868, 7178, -2617, 4161
6374, -174, 9721, 6435, 7819, -3428, 882, -5605, -594, -3940, -1232, -2402, -6049, 2294, -7482
-1944, -7318, -1023, -9992, 4420, 1249, -878, 902, 8966, -2894, 8775, 6223, 2169, 9693, -7739
728, -5049, 7310, -394, 5844, 9349, -8575, 6393, 4598, -9405, -6412, -5622, 6512, -1177, 7451
-8595, -1015, 3263, 2258, -5118, -5283, -9434, 7308, 3543, 8861, 8494, 7202, -8510, 1961, 5977
7127, -6346, -65, 4560, -6787, 5926, -8695, 5071, 1186, -5118, -3108, -2223, 4944, 4082, 6306
-771, -7532, -7996, 9127, 8573, -7249, 6700, -8059, 5377, 424, -9522, -2038, -7652, 823, -7540
-6561, 7021, 2610, 2188, 6916, 3294, -8275, -4236, 5657, -4656, -8879, 9782, 4886, -1843, 2604
1595, -7616, -5808, -5695, 3923, 9897, -17, -7554, 4797, 8845, -259, 9833, -476, 8782, 8550
-1919, -7815, -1312, -9993, 8900, 6912, 7690, -1173, -8155, 7024, -1666, -3904, -1682, 5833, -3354
6485, -9090, 2849, 1435, -4234, -9753, 4965, -1645, -9799, -3792, -8241, 2447, -1413, 9106, 6333
8354, -2306, -3501, -1058, 3418, 2096, -9209, 1153, -6986, -4727, 2831, 5926, 6046, 2257, -609
9602, -9643, -3563, -3451, 4033, 6710, 3559, 7092, -6401, -9826, 5052, -441, 3064, -9676, 1979
-1019, -2253, 868, -3206, 1469, 530, 6855, -5090, -5873, -7119, -4987, 1038, 4890, 1146, -8556
-3088, -9169, 9150, -8629, 796, 4221, 1674, 1322, -5925, 3740, -6382, 9006, 47, 7762, -5858
-3393, 3008, -336, 132, -3754, 7577, -4266, 5931, 2051, -6981, -8841, 5347, 2891, -4638, -8426
-3272, 185, -1734, -7401, 8696, 4672, -4965, 2827, 3431, 194, -4471, -9672, -5599, -2744, -3632
6089, -6110, -8138, 2597, 7686, -5616, 371, -3780, -7065, -4181, -7244, 7352, -4000, 9915, -8118
-4746, -2032, 1489, 9447, -4543, 3371, 3799, 2594, 446, -9774, -9244, -7694, -7440, 4877, 1933
-6978, 9948, -371, 1984, 3395, -3316, -6013, -5709, 2545, -3350, -4527, -1926, -1239, 1759, -4683
2317, -2209, -2581, 3635, -7594, 3741, -60, 6790, -8140, 5258, 8809, 9795, -1458, -4115, 7813
-5405, -8819, -7288, 6541, 1292, 8895, 5421, 8891, 955, -2051, -2555, 4010, 1581, -3304, -8740
-7660, -1248, -8224, -1833, 4643, -5021, 1302, 7414, -875, 1054, 769, -5196, -8895, 4264, 5961
-5792, 556, -8219, -3137, 6385, 9439, -307, 5328, -7455, -4709, -7301, -1788, -9521, -3980, -1468
5050, -821, 7727, -7199, 2402, -4643, -1546, -2238, 382, 9437, -5867, -4848, 9309, 3284, 8910
-426, 2467, 6489, 7372, 9157, -3723, -4555, 1275, -1726, 5874, 497, 1514, 1217, -1548, -76
436, 1568, -41, 612, -6416, 3439, 3958, 6086, -8810, 4254, 2057, 8916, -6705, -5500, 9863
7495, 7058, 7725, 1412, -9819, 6289, 865, 3275, 61, -5188, -2439, 3769, -3101, -6730, -2075
-8983, 5072, -3503, 1174, -8065, 9890, 7973, -9921, 6671, -6528, 3244, -2799, 5, -7258, -1609
-6373, -2813, 7446, -2697, -1062, 3567, 8264, 3914, 4774, 8275, -2539, -7749, -4304, 5720, -5728
-1796, 1028, -8777, 6395, 5199, -4364, -6318, -1966, 8823, -6159, -4463, -7953, -4354, 3293, -9023
4849, 4219, -6015, 2659, -5933, -7211, -4671, 2054, -3390, -2650, 9429, 7896, -7827, -1718, 2425
5559, -183, 1300, 6800, 4711, 5926, -9992, 1372, 8194, 7940, -5311, 3180, -3825, 5081, 3031
-8853, -4761, 1319, 8626, 5798, 1001, 3768, -3770, -5917, -8035, -9202, -7644, 1344, 7385, -27
-1631, -5129, 5200, -1932, -8120, -5372, 9698, -9299, 4598, 7317, -3416, 9418, -6941, 9603, -9991
450, 8957, 909, -4661, -5656, 7730, 4818, 7717, -7975, 3116, -1848, 7798, -8144, 7036, 2534
-7173, -9668, -9593, -8916, -7860, -5289, -1034, -4982, -331, -6162, -8230, -2563, 6352, -2023, -7262
3315, -303, -1193, 6000, 1205, -192, 3208, 2618, -9159, 7390, -6321, -2106, -2553, -1949, -5529
9213, 3060, 9832, 3572, -3619, -9518, -322, -3888, 6578, -25, 9079, 4563, 9943, -9463, 8767
-8554, 6556, 7592, -2934, -5376, -3848, 5658, -2818, 9457, -599, -1121, -6749, -7916, 9089, -3110
-7699, 7071, 1653, -3230, 4735, -6786, -9991, 7945, -9550, -5075, -5293, 6907, 9687, 2812, 4476
8017, -8291, 8215, -7152, -6867, 6630, 3879, 6070, -4357, 2574, -1952, -779, -5218, 3054, -1120
-9470, -1097, -8556, -9754, 2643, -2718, 101, -8160, 9233, 5766, -9855, -8079, 992, -3126, 8740
-7371, -221, -1512, -6798, -3976, -3994, 9267, -8546, -7341, 287, -5438, -2849, 8273, -3628, 317
-8137, -1562, -9227, -2584, -4456, -679, 1930, 5774, -6189, 7788, 7527, 2178, 3190, 3896, -8936
1784, 3367, 1624, 3303, 262, 6486, 7797, 1965, 3479, -9087, -5393, 754, -7545, 3159, 5618
-8606, 9410, 1763, -7164, -564, -7423, 4247, 460, 4748, -8238, -2353, 3146, -8420, 839, 9687
-3861, -6806, -2844, 3659, -6355, 6399, -6783, -8886, -1950, 5501, 3162, -6365, 8648, 2442, 9585
-3653, 8084, -3754, 7160, -4468, 2841, -3388, -4482, 9424, 9113, -1238, 2016, -975, -7878, 5581
-8199, -8156, -2909, -8287, 6213, 1090, -5442, 4762, -8145, 4061, 5974, -3318, 2870, -7442, -5514
4144, -3632, -7410, 3892, -575, 338, 8094, 4572, 6099, -8371, 5767, 5280, 3557, 7145, -7049
6983, -243, -9767, 7824, -9949, -9728, -9106, 2821, -1877, 4767, -9798, 8728, -4180, -4598, 3755
3754, -8445, -5601, 4055, 8610, 3124, 3093, -9063, -8515, -7612, -1370, 9333, -9605, 2132, -2556
4081, 8762, 1700, -9608, -5430, 6020, -9753, -1977, -2660, -3172, 8286, -5766, 6038, -5359, 3198
-9265, 7325, -4359, -3315, 4844, 630, 4150, -1335, -9552, 2564, -6434, 4878, -9703, 3193, 9962
997, 1997, -6701, -9580, 2961, 1995, 6745, -6203, 1789, -9542, 9204, 4573, 5650, 9514, -403
-4050, 7678, 9271, -8186, 7952, 2171, -4248, -3079, 3262, -1485, 6180, -362, -5704, 7766, -2795
4909, 6249, -3661, -2897, 743, 6606, -898, 1191, -5970, 5686, 5780, -1675, 3156, -7501, 1171
-1231, 9698, 7364, 9200, 1093, -7218, 5041, 4441, -4017, 7919, 3050, -3704, 9198, 8040, 3264
3884, 2111, 8333, 5291, 6635, -7843, -6429, -7672, -1815, 9644, 6662, 6815, -9676, -245, -4643
